0.000000,-621.648541,4.956883,-616.691658,149.797488,57588.545486,4.030000,0.143736,0.131977,0.172983
0.010000,-649.566365,30.077747,-619.488618,908.952489,34882.708715,4.030000,0.130648,0.103811,0.151248
0.020000,-663.195229,43.787283,-619.407946,1323.256025,21573.201370,4.030000,0.103824,0.055368,0.111600
0.030000,-657.247581,38.526914,-618.720667,1164.287164,26641.856927,4.030000,0.064443,-0.000631,0.059430
0.040000,-642.954505,25.257197,-617.697308,763.274995,40324.159237,4.030000,0.018652,-0.051539,0.000205
0.050000,-636.175679,18.684670,-617.491009,564.652594,48205.966899,4.030000,-0.021883,-0.087866,-0.059682
0.060000,-640.471898,22.296775,-618.175123,673.810768,45302.842845,4.030000,-0.044351,-0.104686,-0.112130
0.070000,-645.719010,27.136748,-618.582262,820.075217,39897.068196,4.030000,-0.043436,-0.101592,-0.149270
0.080000,-644.954394,26.507321,-618.447073,801.053857,39785.417751,4.030000,-0.027666,-0.083108,-0.166256
0.090000,-640.271770,22.342375,-617.929395,675.188800,44148.088367,4.030000,-0.014748,-0.057137,-0.161450
0.100000,-639.641296,21.738857,-617.902439,656.950424,45528.067078,4.030000,-0.019098,-0.031258,-0.136800
0.110000,-643.844512,25.572957,-618.271555,772.817297,42264.267888,4.030000,-0.042885,-0.010686,-0.098880
0.120000,-646.921002,28.529852,-618.391150,862.174971,38788.907433,4.030000,-0.077338,0.000459,-0.055583
0.130000,-646.483410,28.219397,-618.264013,852.792987,38140.144304,4.030000,-0.109654,-0.001640,-0.012368
0.140000,-644.305095,26.171053,-618.134042,790.891833,39900.757018,4.030000,-0.129926,-0.018614,0.028242
0.150000,-642.729211,24.615182,-618.114029,743.873229,41157.008583,4.030000,-0.135237,-0.047855,0.064106
0.160000,-642.477818,24.375266,-618.102552,736.622960,40980.275633,4.030000,-0.129487,-0.082376,0.089930
0.170000,-643.633074,25.488935,-618.144139,770.278139,40581.050129,4.030000,-0.120042,-0.112820,0.096602
0.180000,-645.246199,27.013481,-618.232718,816.350074,40069.927538,4.030000,-0.113103,-0.129231,0.075707
0.190000,-645.780253,27.508386,-618.271867,831.306147,40387.387236,4.030000,-0.109074,-0.124299,0.028236
0.200000,-644.618809,26.423551,-618.195257,798.522345,41588.423558,4.030000,-0.102257,-0.098173,-0.031915
0.210000,-642.982731,24.906109,-618.076622,752.665088,42304.440587,4.030000,-0.086486,-0.059410,-0.086855
0.220000,-642.571984,24.483108,-618.088876,739.881961,41640.650577,4.030000,-0.059681,-0.021127,-0.126309
0.230000,-643.164284,24.958907,-618.205377,754.260640,41097.821950,4.030000,-0.023764,0.004131,-0.148827
0.240000,-643.143253,24.977556,-618.165697,754.824236,42658.784513,4.030000,0.016286,0.007938,-0.156941
0.250000,-643.063469,25.019459,-618.044010,756.090521,44313.420882,4.030000,0.051723,-0.011508,-0.153621
0.260000,-644.440276,26.274619,-618.165656,794.021606,42895.180085,4.030000,0.070783,-0.046931,-0.140539
0.270000,-645.887258,27.676933,-618.210325,836.399652,39824.769389,4.030000,0.065318,-0.081646,-0.117581
0.280000,-646.431777,28.206045,-618.225733,852.389466,37737.707828,4.030000,0.037943,-0.095715,-0.084173
0.290000,-645.720602,27.466803,-618.253800,830.049500,37581.422543,4.030000,0.002765,-0.076850,-0.044124
0.300000,-643.517177,25.329393,-618.187784,765.456772,39479.847514,4.030000,-0.020695,-0.025420,-0.008085
0.310000,-641.187742,23.216683,-617.971060,701.610459,41962.365001,4.030000,-0.015352,0.048622,0.013650
0.320000,-641.785065,23.776561,-618.008504,718.530024,42200.682770,4.030000,0.027542,0.127504,0.020195
0.330000,-644.592867,26.298970,-618.293898,794.757470,40608.342958,4.030000,0.105632,0.190268,0.017057
0.340000,-645.756670,27.481970,-618.274700,830.507872,39564.994027,4.030000,0.205640,0.222299,0.010153
0.350000,-645.016917,26.812478,-618.204439,810.275750,39838.845129,4.030000,0.304455,0.218632,0.004723
0.360000,-643.623682,25.509078,-618.114604,770.886858,41142.069039,4.030000,0.372843,0.181328,0.001211
0.370000,-643.156081,25.123485,-618.032596,759.234209,41688.375207,4.030000,0.386007,0.117646,-0.006904
0.380000,-644.448688,26.263249,-618.185439,793.677998,40514.016808,4.030000,0.337445,0.039145,-0.023507
0.390000,-645.399659,27.195378,-618.204282,821.847008,38924.172558,4.030000,0.239237,-0.038841,-0.043276
0.400000,-645.292323,27.169777,-618.122546,821.073373,38278.598877,4.030000,0.110671,-0.098988,-0.060382
0.410000,-645.073554,26.920400,-618.153153,813.537171,39000.277524,4.030000,-0.025261,-0.123808,-0.075787
0.420000,-644.450316,26.231999,-618.218317,792.733601,41352.302264,4.030000,-0.136981,-0.096623,-0.094124
0.430000,-642.781491,24.629394,-618.152097,744.302745,44229.444857,4.030000,-0.194432,-0.012524,-0.112319
0.440000,-641.311380,23.307680,-618.003700,704.360411,45209.991922,4.030000,-0.197808,0.095322,-0.113148
0.450000,-641.781843,23.665169,-618.116674,715.163762,43581.548077,4.030000,-0.175102,0.169788,-0.076725
0.460000,-642.904811,24.764323,-618.140488,748.380288,42032.533695,4.030000,-0.159692,0.178564,-0.003673
0.470000,-643.963561,25.855895,-618.107666,781.367719,41005.520775,4.030000,-0.169964,0.127155,0.084608
0.480000,-645.012764,26.856482,-618.156281,811.605567,39987.696171,4.030000,-0.199204,0.039556,0.169743
0.490000,-645.432761,27.286643,-618.146118,824.605059,39478.857865,4.030000,-0.230838,-0.060452,0.240030
0.500000,-645.332331,27.209048,-618.123283,822.260139,39373.845808,4.030000,-0.248726,-0.154626,0.286443
0.510000,-645.260414,27.131383,-618.129030,819.913092,38546.913993,4.030000,-0.237815,-0.223958,0.301823
0.520000,-645.103559,26.881128,-618.222432,812.350348,37553.303408,4.030000,-0.187335,-0.247301,0.282653
0.530000,-643.937870,25.840400,-618.097470,780.899460,38345.725827,4.030000,-0.098404,-0.213972,0.230961
0.540000,-643.282426,25.193831,-618.088595,761.360072,40022.764356,4.030000,0.013341,-0.135061,0.153807
0.550000,-643.465079,25.327332,-618.137747,765.394480,40588.009158,4.030000,0.127490,-0.035092,0.057915
0.560000,-643.853902,25.746622,-618.107280,778.065474,40774.432912,4.030000,0.224917,0.058339,-0.053696
0.570000,-644.402393,26.173898,-618.228494,790.977810,41165.821721,4.030000,0.285509,0.117780,-0.174109
0.580000,-643.787910,25.688390,-618.099519,776.305709,41745.991403,4.030000,0.290134,0.126323,-0.282581
0.590000,-643.576847,25.538718,-618.038130,771.782586,41544.788564,4.030000,0.233898,0.090220,-0.350513
0.600000,-644.475821,26.271432,-618.204390,793.925269,40323.415701,4.030000,0.138060,0.031342,-0.365337
0.610000,-644.443086,26.287206,-618.155879,794.401986,39937.144754,4.030000,0.036472,-0.018422,-0.324081
0.620000,-643.894737,25.809154,-618.085583,779.955186,40241.206995,4.030000,-0.048049,-0.030463,-0.220947
0.630000,-643.800189,25.689756,-618.110433,776.346990,40309.827006,4.030000,-0.107463,-0.011707,-0.072630
0.640000,-643.990020,25.899302,-618.090718,782.679463,40251.311779,4.030000,-0.140887,0.012035,0.079656
0.650000,-644.310667,26.140186,-618.170480,789.959023,40298.561163,4.030000,-0.149689,0.021612,0.192637
0.660000,-643.791306,25.663707,-618.127599,775.559763,41144.804382,4.030000,-0.137873,0.008113,0.240404
0.670000,-642.938261,24.846812,-618.091449,750.873138,42452.145453,4.030000,-0.113214,-0.024743,0.223724
0.680000,-642.610339,24.593139,-618.017200,743.207114,43231.652280,4.030000,-0.084446,-0.067324,0.161869
0.690000,-643.845704,25.784513,-618.061190,779.210555,42329.459745,4.030000,-0.059154,-0.114869,0.081001
0.700000,-645.758497,27.525350,-618.233147,831.818814,41123.072290,4.030000,-0.042341,-0.166276,0.007392
0.710000,-645.853300,27.634206,-618.219094,835.108464,41444.390157,4.030000,-0.034634,-0.214044,-0.040203
0.720000,-644.358997,26.308834,-618.050163,795.055576,42973.034129,4.030000,-0.030104,-0.242950,-0.058034
0.730000,-643.680582,25.625496,-618.055086,774.405031,43579.529392,4.030000,-0.020458,-0.242512,-0.053632
0.740000,-643.926235,25.716654,-618.209581,777.159836,43017.594092,4.030000,-0.004314,-0.212904,-0.036761
0.750000,-643.161660,25.001651,-618.160008,755.552384,42427.216724,4.030000,0.013189,-0.159267,-0.014897
0.760000,-642.177464,24.200162,-617.977302,731.331297,41866.331719,4.030000,0.026848,-0.087274,0.007798
0.770000,-643.278480,25.162183,-618.116297,760.403665,40774.339997,4.030000,0.035101,-0.003748,0.028209
0.780000,-644.757913,26.525062,-618.232851,801.590018,40371.151607,4.030000,0.041124,0.080489,0.041021
0.790000,-644.911746,26.780420,-618.131326,809.306951,40909.020052,4.030000,0.052011,0.148619,0.036748
0.800000,-644.867432,26.695657,-618.171775,806.745401,41289.548666,4.030000,0.073046,0.183849,0.007178
0.810000,-644.358414,26.152042,-618.206372,790.317313,41385.075028,4.030000,0.097970,0.180604,-0.039512
0.820000,-643.264952,25.219668,-618.045284,762.140881,41369.584240,4.030000,0.112001,0.141152,-0.075432
0.830000,-643.529422,25.443541,-618.085881,768.906330,40375.813379,4.030000,0.105657,0.068376,-0.076928
0.840000,-644.782032,26.602504,-618.179528,803.930320,39140.986509,4.030000,0.079569,-0.027041,-0.046303
0.850000,-645.478658,27.275017,-618.203642,824.253713,39119.341114,4.030000,0.041963,-0.124109,-0.004987
0.860000,-644.995390,26.847080,-618.148310,811.321416,41045.278709,4.030000,0.006146,-0.200405,0.022888
0.870000,-644.125322,26.053937,-618.071385,787.352551,43306.034906,4.030000,-0.013384,-0.241732,0.024164
0.880000,-643.887665,25.770385,-618.117280,778.783594,43552.640889,4.030000,-0.009760,-0.243377,0.002661
0.890000,-643.847550,25.734596,-618.112954,777.702038,42146.339609,4.030000,0.009038,-0.204569,-0.029213
0.900000,-643.988372,25.878947,-618.109425,782.064347,40790.186087,4.030000,0.022258,-0.127718,-0.059130
0.910000,-644.318466,26.176165,-618.142301,791.046315,40619.496288,4.030000,0.008875,-0.024978,-0.075309
0.920000,-644.447774,26.307746,-618.140028,795.022683,41685.283130,4.030000,-0.037379,0.071889,-0.063788
0.930000,-644.453108,26.275293,-618.177815,794.041961,42360.402679,4.030000,-0.103592,0.118283,-0.010335
0.940000,-643.861873,25.650257,-618.211616,775.153318,42193.333813,4.030000,-0.159440,0.097801,0.079025
0.950000,-642.374062,24.285072,-618.088990,733.897283,42500.888821,4.030000,-0.167597,0.029790,0.174892
0.960000,-641.733094,23.754384,-617.978710,717.859848,42343.617129,4.030000,-0.117233,-0.061344,0.253532
0.970000,-643.146586,24.988576,-618.158010,755.157251,40488.323634,4.030000,-0.025665,-0.151396,0.295780
0.980000,-644.324123,26.119654,-618.204469,789.338537,39943.500902,4.030000,0.085317,-0.218816,0.286509
0.990000,-644.215861,26.095099,-618.120762,788.596497,41265.323044,4.030000,0.199624,-0.252148,0.229598
1.000000,-643.885959,25.834365,-618.051594,780.717086,42667.804522,4.030000,0.301024,-0.248280,0.148355
1.010000,-644.214462,26.082073,-618.132389,788.202826,43032.465304,4.030000,0.370897,-0.203827,0.069068
1.020000,-644.410019,26.286663,-618.123356,794.385556,42989.031686,4.030000,0.388552,-0.125805,0.017101
1.030000,-644.640962,26.548320,-618.092642,802.292877,42788.333816,4.030000,0.334429,-0.038422,0.016596
1.040000,-645.188248,27.011493,-618.176755,816.290008,42044.741122,4.030000,0.220381,0.038941,0.061062
1.050000,-644.900597,26.743061,-618.157536,808.177962,41971.176732,4.030000,0.090486,0.095530,0.113465
1.060000,-644.064663,26.027121,-618.037542,786.542180,42373.970423,4.030000,-0.014676,0.125130,0.141665
1.070000,-644.136829,26.039543,-618.097286,786.917579,42065.407363,4.030000,-0.073137,0.132732,0.129697
1.080000,-644.524353,26.367435,-618.156919,796.826498,42122.602104,4.030000,-0.087675,0.126161,0.084887
1.090000,-644.277887,26.108986,-618.168901,789.016156,43187.406855,4.030000,-0.077058,0.102138,0.034701
1.100000,-643.268849,25.174403,-618.094446,760.772958,44283.315834,4.030000,-0.059891,0.050112,0.006719
1.110000,-642.569794,24.509953,-618.059841,740.693214,44070.575664,4.030000,-0.049295,-0.028442,0.008392
1.120000,-642.677296,24.548207,-618.129089,741.849254,43269.413041,4.030000,-0.054699,-0.110960,0.024689
1.130000,-642.829435,24.720739,-618.108696,747.063186,43355.728546,4.030000,-0.081029,-0.171760,0.035194
1.140000,-643.164829,25.069715,-618.095114,757.609269,43247.557275,4.030000,-0.119563,-0.199234,0.021851
1.150000,-643.850600,25.741529,-618.109072,777.911547,41762.897718,4.030000,-0.146501,-0.197222,-0.032973
1.160000,-644.692153,26.548993,-618.143160,802.313198,39871.188314,4.030000,-0.144480,-0.174313,-0.134380
1.170000,-645.164846,26.987034,-618.177812,815.550837,39165.245457,4.030000,-0.117209,-0.133603,-0.258204
1.180000,-644.877067,26.738373,-618.138694,808.036287,40213.219082,4.030000,-0.070965,-0.074589,-0.361849
1.190000,-644.332583,26.214757,-618.117826,792.212571,41633.136027,4.030000,-0.006185,-0.000398,-0.406047
1.200000,-644.008881,25.942123,-618.066758,783.973541,41516.512690,4.030000,0.069752,0.080180,-0.374707
1.210000,-644.448765,26.315099,-618.133666,795.244907,39807.891401,4.030000,0.141260,0.158182,-0.281590
1.220000,-644.706724,26.510879,-618.195845,801.161386,38980.849339,4.030000,0.198505,0.225650,-0.156643
1.230000,-643.920496,25.806971,-618.113525,779.889222,40475.182951,4.030000,0.237963,0.269186,-0.033515
1.240000,-643.286046,25.258803,-618.027243,763.323547,42027.711995,4.030000,0.259049,0.263955,0.050849
1.250000,-644.064551,25.964006,-618.100545,784.634847,41329.241924,4.030000,0.263880,0.191568,0.068933
1.260000,-645.161446,26.956546,-618.204899,814.629507,39479.521190,4.030000,0.253571,0.073592,0.031595
1.270000,-645.027317,26.889301,-618.138016,812.597350,38980.566623,4.030000,0.228773,-0.049501,-0.031790
1.280000,-644.214082,26.097440,-618.116642,788.667240,40151.067842,4.030000,0.190642,-0.146070,-0.097826
1.290000,-643.165759,25.085058,-618.080702,758.072933,42005.452830,4.030000,0.140543,-0.198820,-0.149533
1.300000,-642.423915,24.357878,-618.066036,736.097495,43558.859218,4.030000,0.081330,-0.207703,-0.176167
1.310000,-642.395929,24.343955,-618.051974,735.676735,44086.147732,4.030000,0.018052,-0.186789,-0.173406
1.320000,-643.144121,25.058057,-618.086064,757.256975,43558.724121,4.030000,-0.041981,-0.154647,-0.140711
1.330000,-644.051275,25.942046,-618.109229,783.971210,42659.513057,4.030000,-0.090671,-0.126845,-0.080814
1.340000,-644.654597,26.559473,-618.095124,802.629912,41896.604121,4.030000,-0.121640,-0.112416,-0.001568
1.350000,-645.046769,26.925831,-618.120938,813.701274,41212.926978,4.030000,-0.132409,-0.111765,0.084447
1.360000,-644.935493,26.808193,-618.127299,810.146269,41357.482101,4.030000,-0.124622,-0.116816,0.164484
1.370000,-644.408548,26.336391,-618.072157,795.888359,42220.785161,4.030000,-0.101766,-0.115461,0.228657
1.380000,-644.032398,25.878769,-618.153629,782.058983,42918.282808,4.030000,-0.066235,-0.098727,0.269953
1.390000,-642.988833,24.885885,-618.102948,752.053903,44042.749043,4.030000,-0.019804,-0.065157,0.283663
1.400000,-642.099667,24.138261,-617.961406,729.460633,44704.954546,4.030000,0.034172,-0.019317,0.268326
1.410000,-643.183845,25.100403,-618.083443,758.536661,43631.851820,4.030000,0.088701,0.032211,0.228912
1.420000,-644.619794,26.405702,-618.214092,797.982924,42048.930735,4.030000,0.134383,0.082284,0.177003
1.430000,-644.408756,26.288445,-618.120310,794.439428,41539.494739,4.030000,0.165686,0.123174,0.124564
1.440000,-643.580867,25.536222,-618.044645,771.707173,42008.583090,4.030000,0.186150,0.147649,0.076637
1.450000,-643.279796,25.191656,-618.088139,761.294350,42729.011791,4.030000,0.203908,0.152288,0.029648
1.460000,-643.101603,25.005756,-618.095847,755.676421,43406.873634,4.030000,0.222104,0.140637,-0.023226
1.470000,-642.940902,24.896814,-618.044088,752.384187,44018.566337,4.030000,0.236549,0.120689,-0.085203
1.480000,-643.493280,25.437398,-618.055882,768.720692,43833.241759,4.030000,0.240720,0.097957,-0.153053
1.490000,-644.499821,26.339032,-618.160788,795.968170,42094.695029,4.030000,0.230879,0.071780,-0.218269
1.500000,-644.624092,26.465854,-618.158238,799.800742,40617.503982,4.030000,0.207491,0.037278,-0.269093
1.510000,-644.011052,25.952366,-618.058686,784.283087,41025.987581,4.030000,0.174616,-0.009090,-0.292373
1.520000,-644.158655,26.079705,-618.078950,788.131288,41405.484443,4.030000,0.138265,-0.061294,-0.276766
1.530000,-644.886574,26.691109,-618.195465,806.607965,41271.269214,4.030000,0.102515,-0.100297,-0.217813
1.540000,-644.545764,26.341058,-618.204706,796.029397,42073.128553,4.030000,0.067942,-0.106103,-0.123072
1.550000,-643.276110,25.228433,-618.047677,762.405747,43540.880610,4.030000,0.035034,-0.072492,-0.012827
1.560000,-643.336031,25.297472,-618.038559,764.492108,43631.814724,4.030000,0.007025,-0.007880,0.086251
1.570000,-645.081682,26.909237,-618.172444,813.199826,41881.488077,4.030000,-0.012381,0.069511,0.149605
1.580000,-646.432023,28.117987,-618.314036,849.728352,39860.145712,4.030000,-0.021136,0.139965,0.164305
