0.000000,-623.888252,12.819508,-611.068743,387.406810,61772.035815,4.030000
0.017500,-661.734443,47.670896,-614.063547,1440.619214,23620.303173,4.030000
0.035000,-632.040824,25.648170,-606.392654,775.090247,52917.965471,4.030000
0.052500,-634.806048,25.430788,-609.375260,768.520942,52890.703710,4.030000
0.070000,-641.310454,30.261348,-611.049106,914.500950,45844.501465,4.030000
0.087500,-627.696197,20.377819,-607.318379,615.819711,60009.323398,4.030000
0.105000,-635.453732,26.433968,-609.019763,798.837149,54211.750109,4.030000
0.122500,-643.318191,33.482199,-609.835992,1011.835379,44655.779839,4.030000
0.140000,-636.282880,28.111155,-608.171725,849.521890,50120.483526,4.030000
0.157500,-634.189256,26.115327,-608.073929,789.207762,53420.052616,4.030000
0.175000,-638.586773,29.593940,-608.992832,894.331812,48585.769255,4.030000
0.192500,-637.158157,28.813996,-608.344161,870.761827,49239.935161,4.030000
0.210000,-636.593195,28.088796,-608.504399,848.846208,51082.801952,4.030000
0.227500,-636.154332,27.883926,-608.270405,842.655022,51508.689312,4.030000
0.245000,-637.813602,28.961907,-608.851695,875.231699,49485.900152,4.030000
0.262500,-637.149083,28.995835,-608.153248,876.257001,48742.564824,4.030000
0.280000,-637.716798,29.241947,-608.474851,883.694537,49706.357262,4.030000
0.297500,-636.011546,27.751219,-608.260327,838.644603,52978.164499,4.030000
0.315000,-637.554276,28.995590,-608.558686,876.249615,51394.881342,4.030000
0.332500,-637.453638,29.118153,-608.335485,879.953464,49590.229151,4.030000
0.350000,-636.367317,28.226190,-608.141127,852.998254,50717.894568,4.030000
0.367500,-636.575655,28.189195,-608.386459,851.880283,53061.347995,4.030000
0.385000,-636.409098,28.265567,-608.143531,854.188251,54052.481608,4.030000
0.402500,-636.331975,28.393700,-607.938275,858.060420,51506.336319,4.030000
0.420000,-636.912669,28.854166,-608.058503,871.975746,50693.972190,4.030000
0.437500,-637.973724,30.055614,-607.918110,908.283640,50158.559999,4.030000
0.455000,-636.708294,28.701132,-608.007163,867.351043,51060.458687,4.030000
0.472500,-634.916969,27.083753,-607.833216,818.473704,52883.914173,4.030000
0.490000,-636.893470,29.031544,-607.861925,877.336148,51217.299172,4.030000
0.507500,-638.853674,30.671008,-608.182666,926.880908,49787.292496,4.030000
0.525000,-635.847425,28.398526,-607.448899,858.206271,54005.417223,4.030000
0.542500,-636.746558,28.907960,-607.838598,873.601420,51502.062537,4.030000
0.560000,-636.753951,29.136367,-607.617584,880.503910,50556.863956,4.030000
0.577500,-636.141565,28.697054,-607.444511,867.227827,53284.948214,4.030000
0.595000,-637.273367,29.343217,-607.930150,886.754939,52979.763813,4.030000
0.612500,-635.801431,28.505334,-607.296097,861.434021,53739.428094,4.030000
0.630000,-636.126623,28.988223,-607.138401,876.026963,51770.735376,4.030000
0.647500,-637.543133,29.797169,-607.745964,900.473405,52479.261434,4.030000
0.665000,-634.457120,27.671566,-606.785554,836.237462,58011.293439,4.030000
0.682500,-636.252835,29.021635,-607.231200,877.036677,54220.349343,4.030000
0.700000,-637.619021,30.102474,-607.516547,909.699750,50806.890642,4.030000
0.717500,-635.609220,28.764212,-606.845008,869.257351,51775.338759,4.030000
0.735000,-634.846081,27.892786,-606.953296,842.922756,54120.000110,4.030000
0.752500,-634.653480,28.282083,-606.371398,854.687346,57082.416244,4.030000
0.770000,-638.531449,31.569905,-606.961545,954.045648,52005.422560,4.030000
0.787500,-637.598944,31.187767,-606.411178,942.497404,50261.487462,4.030000
0.805000,-636.498273,29.656499,-606.841773,896.222348,51517.861305,4.030000
0.822500,-634.262348,27.945691,-606.316657,844.521564,52815.291154,4.030000
0.840000,-634.258395,28.174040,-606.084355,851.422275,53581.603541,4.030000
0.857500,-635.765807,29.493851,-606.271955,891.307114,54696.877282,4.030000
0.875000,-635.820959,29.784292,-606.036667,900.084260,52120.066351,4.030000
0.892500,-637.038197,30.676560,-606.361637,927.048686,49513.673692,4.030000
0.910000,-635.633500,29.869684,-605.763815,902.664822,52338.825089,4.030000
0.927500,-635.280378,29.129379,-606.150999,880.292720,52733.173852,4.030000
0.945000,-636.041447,29.549516,-606.491931,892.989313,53310.471659,4.030000
0.962500,-634.888961,28.704557,-606.184404,867.454572,52659.829886,4.030000
0.980000,-635.862958,30.061397,-605.801561,908.458400,52463.045528,4.030000
0.997500,-639.189494,33.038162,-606.151333,998.416523,51898.324526,4.030000
1.015000,-634.738928,29.164480,-605.574448,881.353471,55154.428344,4.030000
1.032500,-633.203438,27.592923,-605.610516,833.860866,52001.381734,4.030000
1.050000,-634.460359,28.856797,-605.603562,872.055284,49575.991172,4.030000
1.067500,-635.304780,29.485180,-605.819601,891.045058,51761.341945,4.030000
1.085000,-634.431425,28.891263,-605.540162,873.096845,53066.164003,4.030000
1.102500,-636.470284,31.051019,-605.419265,938.364874,48422.310893,4.030000
1.120000,-637.190062,31.610895,-605.579167,955.284390,48814.658659,4.030000
1.137500,-634.985526,29.891438,-605.094088,903.322225,53230.942229,4.030000
1.155000,-635.304809,30.281904,-605.022904,915.122159,52269.304317,4.030000
1.172500,-635.039659,29.710022,-605.329637,897.839802,50925.390726,4.030000
1.190000,-634.193210,29.421484,-604.771726,889.120157,53730.481346,4.030000
1.207500,-634.287987,29.246987,-605.041000,883.846851,53699.567375,4.030000
1.225000,-632.768292,28.406327,-604.361965,858.442024,53527.759594,4.030000
1.242500,-636.781767,31.227808,-605.553959,943.707452,52008.276508,4.030000
1.260000,-635.559980,30.564678,-604.995302,923.667590,52973.392776,4.030000
1.277500,-634.043601,29.548181,-604.495420,892.948975,52039.303308,4.030000
1.295000,-634.804848,30.020503,-604.784345,907.222568,53888.807577,4.030000
1.312500,-635.388069,30.461793,-604.926276,920.558400,53394.877143,4.030000
1.330000,-635.958079,30.938339,-605.019740,934.959664,51416.167299,4.030000
1.347500,-635.236430,30.355264,-604.881166,917.339100,53011.048961,4.030000
